Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
28/12/2022 21:50,Neck,4m,Neck Curl,2,3.5,21,0,0,,,
28/12/2022 21:56,Back,9m,Lat Pulldown (Cable),1,35,5,0,0,,,
28/12/2022 21:56,Back,9m,Lat Pulldown (Cable),2,35,5,0,0,,,
28/12/2022 21:56,Back,9m,Lat Pulldown (Cable),3,35,7,0,0,,,
28/12/2022 21:56,Back,9m,Seated Wide-Grip Row (Cable),1,28,16,0,0,,,
28/12/2022 21:56,Back,9m,Seated Wide-Grip Row (Cable),2,35,5,0,0,,,
1/1/2023 20:40,Simple Push Day,19m,Incline Bench Press (Dumbbell),1,12,22,0,0,,,
1/1/2023 20:40,Simple Push Day,19m,Incline Bench Press (Dumbbell),2,16,14,0,0,,,
1/1/2023 20:40,Simple Push Day,19m,Incline Bench Press (Dumbbell),3,16,11,0,0,,,
1/1/2023 20:40,Simple Push Day,19m,Incline Bench Press (Dumbbell),4,20,4,0,0,,,
1/1/2023 20:40,Simple Push Day,19m,Incline Bench Press (Dumbbell),5,16,4,0,0,,,
1/1/2023 21:01,Arms ,31m,Bicep Curl (Dumbbell),1,16,12,0,0,,,
1/1/2023 21:01,Arms ,31m,Bicep Curl (Dumbbell),2,18,8,0,0,,,
1/1/2023 21:01,Arms ,31m,Bicep Curl (Dumbbell),3,18,8,0,0,,,
1/1/2023 21:01,Arms ,31m,Bicep Curl (Dumbbell),4,18,8,0,0,,,
1/1/2023 21:01,Arms ,31m,Triceps Pushdown (Cable - Straight Bar),1,42,12,0,0,,,
1/1/2023 21:01,Arms ,31m,Triceps Pushdown (Cable - Straight Bar),2,42,10,0,0,,,
1/1/2023 21:01,Arms ,31m,Triceps Pushdown (Cable - Straight Bar),3,42,8,0,0,,,
1/1/2023 21:33,Delts,15m,Lateral Raise (Cable),1,7,20,0,0,,,
1/1/2023 21:33,Delts,15m,Lateral Raise (Cable),2,7,20,0,0,,,
1/1/2023 21:33,Delts,15m,Lateral Raise (Cable),3,7,22,0,0,,,
1/1/2023 21:33,Delts,15m,Lateral Raise (Cable),4,7,22,0,0,,,
1/1/2023 21:49,Neck,8m,Neck Curl,1,4,26,0,0,,,
1/1/2023 21:49,Neck,8m,Neck Curl,2,4,20,0,0,,,
1/1/2023 21:49,Neck,8m,Seated Palms Up Wrist Curl (Dumbbell),1,4,25,0,0,,,
1/1/2023 21:49,Neck,8m,Seated Palms Up Wrist Curl (Dumbbell),2,4,25,0,0,,,
1/1/2023 21:58,Back,7m,Lat Pulldown (Cable),1,35,10,0,0,,,
1/1/2023 21:58,Back,7m,Lat Pulldown (Cable),2,42,6,0,0,,,
1/1/2023 21:58,Back,7m,Lat Pulldown (Cable),3,35,7,0,0,,,
2/1/2023 20:58,Legs,26m,Leg Extension (Machine),1,35,12,0,0,,,
2/1/2023 20:58,Legs,26m,Leg Extension (Machine),2,35,9,0,0,,,
2/1/2023 20:58,Legs,26m,Leg Extension (Machine),3,35,7,0,0,,,
2/1/2023 20:58,Legs,26m,Leg Extension (Machine),4,35,6,0,0,,,
2/1/2023 20:58,Legs,26m,Lying Leg Curl (Machine),1,21,8,0,0,,,
2/1/2023 20:58,Legs,26m,Lying Leg Curl (Machine),2,21,14,0,0,,,
2/1/2023 20:58,Legs,26m,Lying Leg Curl (Machine),3,28,4,0,0,,,
2/1/2023 20:58,Legs,26m,Lying Leg Curl (Machine),4,21,6,0,0,,,
2/1/2023 21:24,Back,18m,Seated Wide-Grip Row (Cable),1,35,16,0,0,,,
2/1/2023 21:24,Back,18m,Seated Wide-Grip Row (Cable),2,35,16,0,0,,,
2/1/2023 21:24,Back,18m,Seated Wide-Grip Row (Cable),3,42,6,0,0,,,
2/1/2023 21:47,Chest,12m,1 Arm Heavy Crossover,1,35,12,0,0,,,
2/1/2023 21:47,Chest,12m,1 Arm Heavy Crossover,2,35,12,0,0,,,
4/1/2023 17:42,Arms ,1h 26m,Bicep Curl (Dumbbell),1,16,12,0,0,,,
4/1/2023 17:42,Arms ,1h 26m,Bicep Curl (Dumbbell),2,20,4,0,0,,,
4/1/2023 17:42,Arms ,1h 26m,Bicep Curl (Dumbbell),3,16,8,0,0,,,
4/1/2023 17:42,Arms ,1h 26m,Bicep Curl (Dumbbell),4,16,8,0,0,,,
4/1/2023 17:42,Arms ,1h 26m,Bicep Curl (Dumbbell),5,14,8,0,0,,,
4/1/2023 17:42,Arms ,1h 26m,Triceps Pushdown (Cable - Straight Bar),1,42,12,0,0,,,
4/1/2023 17:42,Arms ,1h 26m,Triceps Pushdown (Cable - Straight Bar),2,42,6,0,0,,,
4/1/2023 17:42,Arms ,1h 26m,Triceps Pushdown (Cable - Straight Bar),3,42,4,0,0,,,
4/1/2023 17:42,Arms ,1h 26m,Triceps Pushdown (Cable - Straight Bar),4,42,8,0,0,,,
4/1/2023 17:42,Arms ,1h 26m,Triceps Extension (Cable),1,21,7,0,0,,,
4/1/2023 17:42,Arms ,1h 26m,Triceps Extension (Cable),2,14,7,0,0,,,
4/1/2023 17:42,Arms ,1h 26m,Triceps Extension (Cable),3,14,12,0,0,,,
4/1/2023 17:42,Arms ,1h 26m,Triceps Extension (Cable),4,14,6,0,0,,,
4/1/2023 17:42,Arms ,1h 26m,Seated Palms Up Wrist Curl (Dumbbell),1,6,10,0,0,,,
4/1/2023 17:42,Arms ,1h 26m,Seated Palms Up Wrist Curl (Dumbbell),2,6,12,0,0,,,
4/1/2023 17:42,Arms ,1h 26m,Seated Palms Up Wrist Curl (Dumbbell),3,6,15,0,0,,,
4/1/2023 17:42,Arms ,1h 26m,Seated Palms Up Wrist Curl (Dumbbell),4,6,15,0,0,,,
4/1/2023 19:09,Neck,16s,Neck Curl,1,3.5,25,0,0,,,
4/1/2023 19:09,Neck,16s,Neck Curl,2,3.5,20,0,0,,,
4/1/2023 19:09,Delts,7m,Lateral Raise (Cable),1,7,13,0,0,,,
4/1/2023 19:09,Delts,7m,Lateral Raise (Cable),2,7,12,0,0,,,
4/1/2023 19:09,Delts,7m,Lateral Raise (Cable),3,14,6,0,0,,,
4/1/2023 19:09,Delts,7m,Lateral Raise (Cable),4,7,8,0,0,,,
4/1/2023 19:09,Delts,7m,Lateral Raise (Cable),5,14,4,0,0,,,
4/1/2023 19:09,Delts,7m,Lateral Raise (Cable),6,7,14,0,0,,,
4/1/2023 19:19,Chest,2m,1 Arm Heavy Crossover,1,35,12,0,0,,,
4/1/2023 19:19,Chest,2m,1 Arm Heavy Crossover,2,35,12,0,0,,,
6/1/2023 17:52,Legs,32m,Leg Extension (Machine),1,42,12,0,0,,,
6/1/2023 17:52,Legs,32m,Leg Extension (Machine),2,42,10,0,0,,,
6/1/2023 17:52,Legs,32m,Leg Extension (Machine),3,42,7,0,0,,,
6/1/2023 17:52,Legs,32m,Leg Extension (Machine),4,35,12,0,0,,,
6/1/2023 17:52,Legs,32m,Lying Leg Curl (Machine),1,21,13,0,0,,,
6/1/2023 17:52,Legs,32m,Lying Leg Curl (Machine),2,28,12,0,0,,,
6/1/2023 17:52,Legs,32m,Lying Leg Curl (Machine),3,28,12,0,0,,,
6/1/2023 17:52,Legs,32m,Lying Leg Curl (Machine),4,28,11,0,0,,,
6/1/2023 18:25,Back,37m,Lat Pulldown (Cable),1,42,10,0,0,,,
6/1/2023 18:25,Back,37m,Lat Pulldown (Cable),2,35,6,0,0,,,
6/1/2023 18:25,Back,37m,Lat Pulldown (Cable),3,42,4,0,0,,,
6/1/2023 18:25,Back,37m,Lat Pulldown (Cable),4,35,12,0,0,,,
6/1/2023 18:25,Back,37m,Seated Wide-Grip Row (Cable),1,42,12,0,0,,,
6/1/2023 18:25,Back,37m,Seated Wide-Grip Row (Cable),2,42,10,0,0,,,
6/1/2023 18:25,Back,37m,Seated Wide-Grip Row (Cable),3,42,12,0,0,,,
6/1/2023 18:25,Back,37m,Seated Wide-Grip Row (Cable),4,35,12,0,0,,,
6/1/2023 19:04,Delts,20m,Lateral Raise (Cable),1,14,8,0,0,,,
6/1/2023 19:04,Delts,20m,Lateral Raise (Cable),2,7,6,0,0,,,
6/1/2023 19:04,Delts,20m,Lateral Raise (Cable),3,14,7,0,0,,,
6/1/2023 19:04,Delts,20m,Lateral Raise (Cable),4,7,6,0,0,,,
6/1/2023 19:04,Delts,20m,Lateral Raise (Cable),5,14,4,0,0,,,
6/1/2023 19:04,Delts,20m,Lateral Raise (Cable),6,7,10,0,0,,,
6/1/2023 19:04,Delts,20m,Lateral Raise (Cable),7,14,4,0,0,,,
6/1/2023 19:04,Delts,20m,Lateral Raise (Cable),8,7,12,0,0,,,
6/1/2023 19:26,Neck,20m,Neck Curl,1,4,25,0,0,,,
6/1/2023 19:26,Neck,20m,Neck Curl,2,4,20,0,0,,,
8/1/2023 18:58,Arms ,1h,Bicep Curl (Dumbbell),1,20,4,0,0,,,
8/1/2023 18:58,Arms ,1h,Bicep Curl (Dumbbell),2,18,10,0,0,,,
8/1/2023 18:58,Arms ,1h,Bicep Curl (Dumbbell),3,14,12,0,0,,,
8/1/2023 18:58,Arms ,1h,Bicep Curl (Dumbbell),4,14,12,0,0,,,
8/1/2023 18:58,Arms ,1h,Triceps Pushdown (Cable - Straight Bar),1,42,12,0,0,,,
8/1/2023 18:58,Arms ,1h,Triceps Pushdown (Cable - Straight Bar),2,42,11,0,0,,,
8/1/2023 18:58,Arms ,1h,Triceps Pushdown (Cable - Straight Bar),3,42,10,0,0,,,
8/1/2023 18:58,Arms ,1h,Triceps Pushdown (Cable - Straight Bar),4,42,7,0,0,,,
8/1/2023 18:58,Arms ,1h,Triceps Extension (Cable),1,21,7,0,0,,,
8/1/2023 18:58,Arms ,1h,Seated Palms Up Wrist Curl (Dumbbell),1,6,20,0,0,,,
8/1/2023 18:58,Arms ,1h,Seated Palms Up Wrist Curl (Dumbbell),2,6,20,0,0,,,
8/1/2023 18:58,Arms ,1h,Seated Palms Up Wrist Curl (Dumbbell),3,6,20,0,0,,,
8/1/2023 18:58,Arms ,1h,Seated Palms Up Wrist Curl (Dumbbell),4,6,18,0,0,,,
8/1/2023 19:58,Simple Push Day,1m,Incline Bench Press (Dumbbell),1,16,10,0,0,,,
8/1/2023 20:03,Chest,33m,Incline Bench Press (Dumbbell),1,16,10,0,0,,,
8/1/2023 20:03,Chest,33m,1 Arm Heavy Crossover,1,35,12,0,0,,,
8/1/2023 20:03,Chest,33m,1 Arm Heavy Crossover,2,35,12,0,0,,,
8/1/2023 20:43,Back,24m,1 Arm Hi-Cable Row,1,35,12,0,0,,,
8/1/2023 20:43,Back,24m,1 Arm Hi-Cable Row,2,35,8,0,0,,,
8/1/2023 20:43,Back,24m,1 Arm Hi-Cable Row,3,35,8,0,0,,,
8/1/2023 20:43,Back,24m,1 Arm Hi-Cable Row,4,35,8,0,0,,,
8/1/2023 21:08,Delts,9m,Lateral Raise (Cable),1,14,8,0,0,,,
8/1/2023 21:08,Delts,9m,Lateral Raise (Cable),2,7,6,0,0,,,
8/1/2023 21:08,Delts,9m,Lateral Raise (Cable),3,14,7,0,0,,,
8/1/2023 21:08,Delts,9m,Lateral Raise (Cable),4,7,6,0,0,,,
8/1/2023 21:08,Delts,9m,Cable Flyes (Double Arm),1,14,8,0,0,,,
8/1/2023 21:08,Delts,9m,Cable Flyes (Double Arm),2,14,8,0,0,,,
8/1/2023 21:08,Delts,9m,Cable Flyes (Double Arm),3,14,8,0,0,,,
8/1/2023 21:08,Delts,9m,Cable Flyes (Double Arm),4,14,8,0,0,,,
8/1/2023 21:08,Delts,9m,Cable Flyes (Single Arm),1,14,8,0,0,,,
8/1/2023 21:08,Delts,9m,Cable Flyes (Single Arm),2,14,8,0,0,,,
8/1/2023 21:08,Delts,9m,Cable Flyes (Single Arm),3,14,8,0,0,,,
8/1/2023 21:08,Delts,9m,Cable Flyes (Single Arm),4,14,8,0,0,,,
8/1/2023 21:08,Delts,9m,Upright Row (Cable),1,42,12,0,0,,,
8/1/2023 21:18,Neck,4m,Neck Curl,1,4,30,0,0,,,
8/1/2023 21:18,Neck,4m,Neck Curl,2,4,25,0,0,,,
8/1/2023 21:25,Back,20m,Seated Wide-Grip Row (Cable),1,35,8,0,0,,,
8/1/2023 21:25,Back,20m,Seated Wide-Grip Row (Cable),2,35,8,0,0,,,
9/1/2023 20:02,Legs,30m,Leg Extension (Machine),1,42,13,0,0,,,
9/1/2023 20:02,Legs,30m,Leg Extension (Machine),2,49,6,0,0,,,
9/1/2023 20:02,Legs,30m,Leg Extension (Machine),3,42,6,0,0,,,
9/1/2023 20:02,Legs,30m,Leg Extension (Machine),4,35,12,0,0,,,
9/1/2023 20:02,Legs,30m,Lying Leg Curl (Machine),1,35,6,0,0,,,
9/1/2023 20:02,Legs,30m,Lying Leg Curl (Machine),2,35,10,0,0,,,
9/1/2023 20:02,Legs,30m,Lying Leg Curl (Machine),3,35,8,0,0,,,
9/1/2023 20:02,Legs,30m,Lying Leg Curl (Machine),4,35,8,0,0,,,
9/1/2023 20:33,Back,37m,Lat Pulldown (Cable),1,42,11,0,0,,,
9/1/2023 20:33,Back,37m,Lat Pulldown (Cable),2,42,10,0,0,,,
9/1/2023 20:33,Back,37m,Lat Pulldown (Cable),3,42,6,0,0,,,
9/1/2023 20:33,Back,37m,Lat Pulldown (Cable),4,42,4,0,0,,,
9/1/2023 20:33,Back,37m,1 Arm Hi-Cable Row,1,49,8,0,0,,,
9/1/2023 20:33,Back,37m,1 Arm Hi-Cable Row,2,35,8,0,0,,,
9/1/2023 20:33,Back,37m,1 Arm Hi-Cable Row,3,35,8,0,0,,,
9/1/2023 20:33,Back,37m,1 Arm Hi-Cable Row,4,49,8,0,0,,,
9/1/2023 20:33,Back,37m,1 Arm Hi-Cable Row,5,49,8,0,0,,,
9/1/2023 21:11,Chest,13m,1 Arm Heavy Crossover,1,35,8,0,0,,,
9/1/2023 21:11,Chest,13m,1 Arm Heavy Crossover,2,35,8,0,0,,,
9/1/2023 21:11,Chest,13m,1 Arm Heavy Crossover,3,35,12,0,0,,,
9/1/2023 21:11,Chest,13m,1 Arm Heavy Crossover,4,35,12,0,0,,,
9/1/2023 21:43,Delts,34m,Lateral Raise (Cable),1,14,8,0,0,,,
9/1/2023 21:43,Delts,34m,Lateral Raise (Cable),2,14,8,0,0,,,
9/1/2023 21:43,Delts,34m,Lateral Raise (Cable),3,7,12,0,0,,,
9/1/2023 21:43,Delts,34m,Lateral Raise (Cable),4,7,12,0,0,,,
9/1/2023 21:43,Delts,34m,Cable Flyes (Single Arm),1,14,12,0,0,,,
9/1/2023 21:43,Delts,34m,Cable Flyes (Single Arm),2,14,12,0,0,,,
9/1/2023 21:43,Delts,34m,Cable Flyes (Single Arm),3,14,8,0,0,,,
9/1/2023 21:43,Delts,34m,Cable Flyes (Single Arm),4,14,8,0,0,,,
14/1/2023 21:24,Simple Pull Day,12m,Bicep Curl (Dumbbell),1,20,7,0,0,,,
14/1/2023 21:24,Simple Pull Day,12m,Bicep Curl (Dumbbell),2,16,8,0,0,,,
14/1/2023 21:24,Simple Pull Day,12m,Bicep Curl (Dumbbell),3,16,8,0,0,,,
14/1/2023 21:24,Simple Pull Day,12m,Bicep Curl (Dumbbell),4,14,12,0,0,,,
14/1/2023 21:39,Arms ,6m,Triceps Extension (Dumbbell),1,6,8,0,0,,,
14/1/2023 21:39,Arms ,6m,Triceps Extension (Dumbbell),2,6,8,0,0,,,
14/1/2023 21:39,Arms ,6m,Seated Palms Up Wrist Curl (Dumbbell),1,6,12,0,0,,,
14/1/2023 21:39,Arms ,6m,Seated Palms Up Wrist Curl (Dumbbell),2,6,12,0,0,,,
14/1/2023 21:46,Delts,3m,Lateral Raise (Dumbbell),1,12,7,0,0,,,
14/1/2023 21:50,Neck,5s,Neck Curl,1,3.5,30,0,0,,,
14/1/2023 21:52,Back,5m,Lat Pulldown (Cable),1,35,12,0,0,,,
14/1/2023 21:52,Back,5m,Lat Pulldown (Cable),2,42,6,0,0,,,
14/1/2023 21:57,Legs,8s,Leg Extension (Machine),1,42,12,0,0,,,
18/1/2023 21:12,Arms ,1h 16m,Bicep Curl (Dumbbell),1,20,7,0,0,,,
18/1/2023 21:12,Arms ,1h 16m,Bicep Curl (Dumbbell),2,16,8,0,0,,,
18/1/2023 21:12,Arms ,1h 16m,Triceps Pushdown (Cable - Straight Bar),1,49,5,0,0,,,
18/1/2023 21:12,Arms ,1h 16m,Triceps Pushdown (Cable - Straight Bar),2,42,11,0,0,,,
18/1/2023 21:12,Arms ,1h 16m,Triceps Extension (Cable),1,21,7,0,0,,,
18/1/2023 21:12,Arms ,1h 16m,Triceps Extension (Cable),2,14,7,0,0,,,
18/1/2023 22:29,Delts,43s,Lateral Raise (Dumbbell),1,14,7,0,0,,,
18/1/2023 22:29,Delts,43s,Lateral Raise (Dumbbell),2,14,7,0,0,,,
18/1/2023 22:29,Delts,43s,Lateral Raise (Dumbbell),3,14,7,0,0,,,
18/1/2023 22:29,Delts,43s,Lateral Raise (Dumbbell),4,14,7,0,0,,,
18/1/2023 22:29,Delts,43s,Lateral Raise (Cable),1,14,8,0,0,,,
18/1/2023 22:29,Delts,43s,Lateral Raise (Cable),2,14,8,0,0,,,
18/1/2023 22:29,Delts,43s,Lateral Raise (Cable),3,14,8,0,0,,,
18/1/2023 22:29,Delts,43s,Lateral Raise (Cable),4,14,8,0,0,,,
18/1/2023 22:29,Delts,43s,Cable Flyes (Double Arm),1,14,8,0,0,,,
18/1/2023 22:29,Delts,43s,Cable Flyes (Double Arm),2,14,8,0,0,,,
18/1/2023 22:29,Delts,43s,Cable Flyes (Double Arm),3,14,8,0,0,,,
18/1/2023 22:29,Delts,43s,Cable Flyes (Double Arm),4,14,8,0,0,,,
18/1/2023 22:29,Delts,43s,Cable Flyes (Single Arm),1,14,12,0,0,,,
18/1/2023 22:29,Delts,43s,Cable Flyes (Single Arm),2,14,12,0,0,,,
18/1/2023 22:29,Delts,43s,Cable Flyes (Single Arm),3,14,8,0,0,,,
18/1/2023 22:29,Delts,43s,Cable Flyes (Single Arm),4,14,8,0,0,,,
18/1/2023 22:29,Chest,5s,1 Arm Heavy Crossover,1,35,8,0,0,,,
18/1/2023 22:29,Chest,5s,1 Arm Heavy Crossover,2,35,8,0,0,,,
8/2/2023 19:38,Arms ,23m,Bicep Curl (Dumbbell),1,16,12,0,0,,,
8/2/2023 19:38,Arms ,23m,Bicep Curl (Dumbbell),2,18,12,0,0,,,
8/2/2023 19:38,Arms ,23m,Bicep Curl (Dumbbell),3,18,12,0,0,,,
8/2/2023 20:02,Delts,39m,Lateral Raise (Cable),1,14,12,0,0,,,
8/2/2023 20:02,Delts,39m,Lateral Raise (Cable),2,14,12,0,0,,,
8/2/2023 20:02,Delts,39m,Lateral Raise (Cable),3,14,12,0,0,,,
8/2/2023 20:02,Delts,39m,Lateral Raise (Cable),4,14,12,0,0,,,
8/2/2023 20:02,Delts,39m,Cable Flyes (Double Arm),1,14,8,0,0,,,
8/2/2023 20:02,Delts,39m,Cable Flyes (Double Arm),2,14,8,0,0,,,
8/2/2023 20:02,Delts,39m,Cable Flyes (Double Arm),3,14,8,0,0,,,
8/2/2023 20:02,Delts,39m,Cable Flyes (Double Arm),4,14,8,0,0,,,
8/2/2023 20:02,Delts,39m,Cable Flyes (Single Arm),1,21,7,0,0,,,
8/2/2023 20:02,Delts,39m,Cable Flyes (Single Arm),2,14,14,0,0,,,
8/2/2023 20:02,Delts,39m,Cable Flyes (Single Arm),3,14,12,0,0,,,
8/2/2023 20:02,Delts,39m,Cable Flyes (Single Arm),4,14,7,0,0,,,
8/2/2023 20:42,Arms ,21m,Triceps Pushdown (Cable - Straight Bar),1,49,10,0,0,,,
8/2/2023 20:42,Arms ,21m,Triceps Pushdown (Cable - Straight Bar),2,49,5,0,0,,,
8/2/2023 20:42,Arms ,21m,Triceps Pushdown (Cable - Straight Bar),3,49,5,0,0,,,
8/2/2023 20:42,Arms ,21m,Triceps Extension (Cable),1,21,10,0,0,,,
8/2/2023 20:42,Arms ,21m,Triceps Extension (Cable),2,21,10,0,0,,,
8/2/2023 21:03,Legs,24m,Leg Extension (Machine),1,49,10,0,0,,,
8/2/2023 21:03,Legs,24m,Leg Extension (Machine),2,42,8,0,0,,,
8/2/2023 21:03,Legs,24m,Leg Extension (Machine),3,42,8,0,0,,,
8/2/2023 21:03,Legs,24m,Leg Extension (Machine),4,42,8,0,0,,,
8/2/2023 21:03,Legs,24m,Lying Leg Curl (Machine),1,35,10,0,0,,,
8/2/2023 21:03,Legs,24m,Lying Leg Curl (Machine),2,35,8,0,0,,,
8/2/2023 21:03,Legs,24m,Lying Leg Curl (Machine),3,35,10,0,0,,,
8/2/2023 21:03,Legs,24m,Lying Leg Curl (Machine),4,35,10,0,0,,,
8/2/2023 21:28,Back,33m,Lat Pulldown (Cable),1,35,10,0,0,,,
8/2/2023 21:28,Back,33m,Lat Pulldown (Cable),2,35,8,0,0,,,
8/2/2023 21:28,Back,33m,Lat Pulldown (Cable),3,35,8,0,0,,,
8/2/2023 21:28,Back,33m,Seated Wide-Grip Row (Cable),1,35,8,0,0,,,
8/2/2023 21:28,Back,33m,Seated Wide-Grip Row (Cable),2,35,8,0,0,,,
13/2/2023 23:58,Chest,18m,Chest Press (Machine),1,35,13,0,0,,,
13/2/2023 23:58,Chest,18m,Chest Press (Machine),2,40,10,0,0,,,
13/2/2023 23:58,Chest,18m,Chest Press (Machine),3,40,10,0,0,,,
13/2/2023 23:58,Chest,18m,Chest Press (Machine),4,40,10,0,0,,,
13/2/2023 23:58,Chest,18m,Chest Press (Machine),5,40,10,0,0,,,
14/2/2023 0:17,Delts,27m,Lateral Raise (Dumbbell),1,10,14,0,0,,,
14/2/2023 0:17,Delts,27m,Lateral Raise (Dumbbell),2,10,10,0,0,,,
14/2/2023 0:17,Delts,27m,Lateral Raise (Dumbbell),3,10,16,0,0,,,
14/2/2023 0:17,Delts,27m,Lateral Raise (Dumbbell),4,10,7,0,0,,,
14/2/2023 0:44,Neck,10s,Neck Curl,1,5,20,0,0,,,
14/2/2023 0:44,Neck,10s,Neck Curl,2,5,20,0,0,,,
14/2/2023 0:44,Neck,10s,Neck Curl,3,5,15,0,0,,,
14/2/2023 0:45,Legs,12m,Seated Leg Curl (Machine),1,30,15,0,0,,,
14/2/2023 0:45,Legs,12m,Seated Leg Curl (Machine),2,30,15,0,0,,,
14/2/2023 0:45,Legs,12m,Seated Leg Curl (Machine),3,30,15,0,0,,,
14/2/2023 0:45,Legs,12m,Seated Leg Curl (Machine),4,30,15,0,0,,,
14/2/2023 0:58,Back,25m,Lat Pulldown (Cable),1,40,10,0,0,,,
14/2/2023 0:58,Back,25m,Lat Pulldown (Cable),2,40,6,0,0,,,
14/2/2023 0:58,Back,25m,Lat Pulldown (Cable),3,40,8,0,0,,,
14/2/2023 0:58,Back,25m,Lat Pulldown (Cable),4,40,8,0,0,,,
14/2/2023 1:23,Arms ,7m,Bicep Curl (Dumbbell),1,15,10,0,0,,,
14/2/2023 1:23,Arms ,7m,Bicep Curl (Dumbbell),2,15,10,0,0,,,
